* Strip t0 ec edead A0 A1 ealph dwidth pede C0 C1 C2 C3 C4
* for the dead layer and T0  : 18625.310
* for the Am calibration     : 230115a.yel2.alpha0
* for the Integral/Amplitude : default
* 
Channel58=7.882 9.414    79.3 10.0 100.00 7.846  0.0  0.0    0    0    0    0    0
Channel59=8.401 9.589    80.5 10.0 100.00 7.977  0.0  0.0    0    0    0    0    0
*Channel60=10.500 13.584   520.5 10.0 100.00 7.853  0.0  0.0    0    0    0    0    0
Channel60=7.0   9.0     100.0 10.0 100.00 7.853  0.0  0.0    0    0    0    0    0
Channel61=6.628 8.539   108.4 10.0 100.00 6.819  0.0  0.0    0    0    0    0    0
Channel62=6.424 8.771   110.2 10.0 100.00 6.987  0.0  0.0    0    0    0    0    0
Channel63=7.697 8.319   105.0 10.0 100.00 6.675  0.0  0.0    0    0    0    0    0
Channel64=6.258 8.328    93.3 10.0 100.00 6.794  0.0  0.0    0    0    0    0    0
Channel65=5.803 8.296    85.7 10.0 100.00 6.846  0.0  0.0    0    0    0    0    0
Channel66=5.206 8.350    87.5 10.0 100.00 6.872  0.0  0.0    0    0    0    0    0
Channel67=1.532 7.927    53.3 10.0 100.00 6.908  0.0  0.0    0    0    0    0    0
Channel68=2.150 8.223    71.1 10.0 100.00 6.945  0.0  0.0    0    0    0    0    0
Channel69=0.738 8.011    57.0 10.0 100.00 6.934  0.0  0.0    0    0    0    0    0
Channel70=1.380 8.293    63.6 10.0 100.00 7.094  0.0  0.0    0    0    0    0    0
Channel71=1.789 7.988    66.7 10.0 100.00 6.797  0.0  0.0    0    0    0    0    0
Channel72=-4.114 7.662    38.3 10.0 100.00 6.879  0.0  0.0    0    0    0    0    0

