* Strip t0 ec edead A0 A1 ealph dwidth pede C0 C1 C2 C3 C4
* for the dead layer and T0  : 18555.028
* for the Am calibration     : 230115a.blu1.alpha0
* for the Integral/Amplitude : default
* 
Channel57=3.073 7.155    68.9 10.0 100.00 6.065  0.0  0.0    0    0    0    0    0
Channel58=3.263 7.028    73.7 10.0 100.00 5.910  0.0  0.0    0    0    0    0    0
Channel59=4.880 6.970    75.1 10.0 100.00 5.848  0.0  0.0    0    0    0    0    0
Channel60=3.469 7.004    79.4 10.0 100.00 5.837  0.0  0.0    0    0    0    0    0
Channel61=3.651 8.958   123.3 10.0 100.00 7.014  0.0  0.0    0    0    0    0    0
Channel62=4.367 8.846   119.3 10.0 100.00 6.963  0.0  0.0    0    0    0    0    0
Channel63=3.638 8.532    94.1 10.0 100.00 6.953  0.0  0.0    0    0    0    0    0
Channel64=2.716 8.041    71.9 10.0 100.00 6.782  0.0  0.0    0    0    0    0    0
Channel65=2.824 7.902    67.7 10.0 100.00 6.713  0.0  0.0    0    0    0    0    0
Channel66=2.366 8.076    60.3 10.0 100.00 6.949  0.0  0.0    0    0    0    0    0
Channel67=0.606 8.057    55.3 10.0 100.00 6.995  0.0  0.0    0    0    0    0    0
Channel68=-0.089 7.895    59.2 10.0 100.00 6.807  0.0  0.0    0    0    0    0    0
Channel69=-1.815 7.664    47.6 10.0 100.00 6.752  0.0  0.0    0    0    0    0    0
Channel70=3.814 8.418   110.4 10.0 100.00 6.704  0.0  0.0    0    0    0    0    0
Channel71=-1.715 7.741    59.2 10.0 100.00 6.673  0.0  0.0    0    0    0    0    0
Channel72=-3.119 7.972    64.7 10.0 100.00 6.807  0.0  0.0    0    0    0    0    0
Channel73=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel74=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel75=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel76=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel77=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel78=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel79=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
Channel80=15.000 6.751   100.0 10.0 100.00 6.751  0.0  0.0    0    0    0    0    0
