* Strip t0 ec edead A0 A1 ealph dwidth pede C0 C1 C2 C3 C4
* for the dead layer and T0  : 18613.102
* for the Am calibration     : 230115a.yel1.alpha0
* for the Integral/Amplitude : default
* 
Channel57=6.269 7.064    76.4 10.0 100.00 5.915  0.0  0.0    0    0    0    0    0
Channel58=5.862 6.976    78.0 10.0 100.00 5.826  0.0  0.0    0    0    0    0    0
Channel59=6.604 7.121    78.2 10.0 100.00 5.945  0.0  0.0    0    0    0    0    0
*Channel60=-22.000 6.793    62.4 10.0 100.00 5.823  0.0  0.0    0    0    0    0    0
Channel60=5.000 6.793    62.4 10.0 100.00 5.823  0.0  0.0    0    0    0    0    0
Channel61=4.217 8.479    79.9 10.0 100.00 7.060  0.0  0.0    0    0    0    0    0
Channel62=3.767 8.521    74.1 10.0 100.00 7.161  0.0  0.0    0    0    0    0    0
Channel63=6.053 8.328    81.3 10.0 100.00 6.919  0.0  0.0    0    0    0    0    0
Channel64=6.554 8.715   109.5 10.0 100.00 6.949  0.0  0.0    0    0    0    0    0
Channel65=6.524 8.694    95.0 10.0 100.00 7.075  0.0  0.0    0    0    0    0    0
Channel66=5.624 8.653    76.2 10.0 100.00 7.248  0.0  0.0    0    0    0    0    0
Channel67=6.080 8.321    67.8 10.0 100.00 7.067  0.0  0.0    0    0    0    0    0
Channel68=3.884 8.253    60.7 10.0 100.00 7.097  0.0  0.0    0    0    0    0    0
Channel69=3.951 8.371    62.1 10.0 100.00 7.180  0.0  0.0    0    0    0    0    0
Channel70=3.468 8.312    55.4 10.0 100.00 7.216  0.0  0.0    0    0    0    0    0
Channel71=2.815 8.118    60.2 10.0 100.00 6.987  0.0  0.0    0    0    0    0    0
Channel72=-0.111 7.984    43.8 10.0 100.00 7.087  0.0  0.0    0    0    0    0    0

